emp_no,first_name,last_name,title,from_date,salary
471483,Janalee,Ozeki,Staff,1998-09-05,64223
75308,Selwyn,Gire,Senior Staff,1998-09-05,40000
446087,Samphel,Farris,Staff,1998-09-05,78493
49138,Zhonghua,Nourani,Senior Engineer,1998-09-05,40000
42892,Faiza,Suppi,Senior Staff,1998-09-05,40000
31594,Abdelkader,Birta,Senior Staff,1998-09-05,40000
271124,Shooichi,Jarecki,Senior Staff,1998-09-05,40000
439328,Arie,Matzel,Engineer,1998-09-05,48153
290805,Noritoshi,Swift,Senior Engineer,1998-09-05,40000
423323,Aiman,Ventosa,Technique Leader,1998-09-05,40000
474950,Lijia,Cannane,Staff,1998-09-04,40000
275285,Mana,Aingworth,Technique Leader,1998-09-04,44323
31244,Masasuke,Rohrbach,Senior Staff,1998-09-04,48473
95696,Akemi,Schaft,Engineer,1998-09-04,45811
229028,Rasiah,Whittlesey,Engineer,1998-09-04,43582
220238,Luise,Stille,Engineer,1998-09-04,43563
273060,Kitty,Riefers,Engineer,1998-09-03,40675
445888,Munir,Geffroy,Senior Engineer,1998-09-03,64080
405713,Krassimir,Nourani,Staff,1998-09-03,56282
106346,Perry,Cronan,Engineer,1998-09-03,40000
31263,Yurij,Pena,Senior Engineer,1998-09-03,52356
431630,Chaoyi,Murrill,Senior Engineer,1998-09-02,40000
249094,Subhrajyoti,Siepmann,Assistant Engineer,1998-09-02,64641
499782,Udo,Trystram,Senior Engineer,1998-09-02,40000
10326,Masali,Czap,Staff,1998-09-02,40000
98317,Domenico,Vieri,Staff,1998-09-02,43524
457319,Tristan,Pews,Senior Staff,1998-09-02,40000
200251,King,Vasanthakumar,Engineer,1998-09-01,41507
227913,Ingemar,Scallan,Engineer,1998-09-01,40000
418927,Baocai,Yemenis,Senior Engineer,1998-09-01,40000
420509,Dzung,Mahmud,Senior Staff,1998-09-01,72216
67797,Chaoyi,Azuma,Staff,1998-09-01,40000
222159,Hatem,Mattern,Senior Engineer,1998-09-01,49815
66258,Sumant,Schonegge,Staff,1998-09-01,40000
101608,Girolamo,Mundy,Senior Staff,1998-08-31,71012
48131,Arne,Bharadwaj,Senior Staff,1998-08-31,43653
436599,Parke,Zhang,Staff,1998-08-31,40000
253165,Adin,Assaf,Senior Engineer,1998-08-31,40000
257988,Phule,Usdin,Senior Engineer,1998-08-30,66819
83328,Ute,Demri,Senior Engineer,1998-08-30,40000
96506,Ferdinand,Schicker,Senior Engineer,1998-08-30,40000
403362,Arfst,Staylopatis,Senior Engineer,1998-08-30,40000
274239,Juyoung,Borovoy,Senior Staff,1998-08-29,64835
259505,Mrinalini,Ozeri,Engineer,1998-08-29,51838
283062,Fun,Naumovich,Senior Engineer,1998-08-29,40000
498684,Olivera,Argence,Assistant Engineer,1998-08-29,51406
476084,Reinhard,Ranst,Senior Engineer,1998-08-29,53326
85230,Gal,Demke,Staff,1998-08-29,62272
455355,Remko,Rotem,Staff,1998-08-29,67056
70739,Przemyslawa,Kakkar,Staff,1998-08-29,86752
89022,Atilio,Orlowski,Senior Staff,1998-08-28,76612
60135,Theron,Tokunaga,Staff,1998-08-28,54786
432730,Nevio,Trystram,Engineer,1998-08-28,48673
90674,Tzu,Nastansky,Staff,1998-08-28,40000
267535,Mototsugu,Maierhofer,Engineer,1998-08-27,40000
461309,Nahum,Zaumen,Senior Engineer,1998-08-27,57356
498696,Macha,Zockler,Staff,1998-08-27,72074
409574,Mani,Reghbati,Senior Engineer,1998-08-27,40000
274869,Nadjib,Bressoud,Technique Leader,1998-08-27,40000
62758,Xiong,Kornatzky,Senior Engineer,1998-08-26,61104
471809,Moty,Paciorek,Staff,1998-08-26,40000
17098,Xuedong,Gelosh,Senior Engineer,1998-08-26,40000
18921,Maren,Radwan,Senior Engineer,1998-08-26,73112
257617,Hideyuki,Markovitch,Senior Engineer,1998-08-26,67926
220526,Aram,Shiratori,Staff,1998-08-26,40000
434546,Mahmut,Whitcomb,Staff,1998-08-26,59912
446190,Jaroslava,Baba,Engineer,1998-08-25,40000
74922,Etsuo,Milicic,Senior Engineer,1998-08-25,40000
11513,Otmar,Mahnke,Senior Staff,1998-08-25,82525
491892,Arfst,Gruenwald,Staff,1998-08-25,73423
427680,Souichi,Underwood,Staff,1998-08-25,48215
425735,Jaewoo,Vanwelkenhuysen,Engineer,1998-08-25,40000
12691,Oddvar,Gils,Senior Engineer,1998-08-25,48493
467288,Tze,Feinberg,Staff,1998-08-25,55638
456947,Tsutomu,Porotnikoff,Senior Engineer,1998-08-24,40000
81849,Debatosh,Bednarek,Senior Staff,1998-08-24,66528
237179,Leen,Ernst,Staff,1998-08-24,54027
71588,Junichi,Colorni,Senior Staff,1998-08-24,66211
475493,George,Joslin,Senior Engineer,1998-08-24,62552
218189,Vishv,Rindone,Engineer,1998-08-23,64144
69773,Elzbieta,Kisuki,Technique Leader,1998-08-23,62452
462132,Phule,Gronowski,Engineer,1998-08-23,40000
20964,Clyde,Erez,Staff,1998-08-23,85572
451040,Taisook,Backhouse,Engineer,1998-08-23,40000
419123,Marit,Hutter,Engineer,1998-08-22,40000
75688,Adamantios,Crooks,Staff,1998-08-22,58658
80159,Jiafu,Rijckaert,Senior Staff,1998-08-22,40000
21877,Brigham,Biran,Engineer,1998-08-22,75382
88646,Joydip,Niizuma,Engineer,1998-08-22,40000
426742,Toshiko,Swick,Engineer,1998-08-22,67295
285165,Peer,Rajcani,Senior Engineer,1998-08-22,40000
208358,Keung,Pokrovskii,Senior Staff,1998-08-21,50291
208771,Nidapan,Bellmore,Senior Engineer,1998-08-21,57393
295249,Aemilian,Stentiford,Senior Staff,1998-08-21,40000
413941,Perla,Beetstra,Engineer,1998-08-21,55992
424085,Irene,Merks,Engineer,1998-08-21,40000
456149,Sigeru,Grospietsch,Senior Engineer,1998-08-21,40000
482483,Debaprosad,Landherr,Senior Staff,1998-08-20,40000
233783,Tse,Orlowska,Senior Engineer,1998-08-20,40000
66039,JoAnna,Georgatos,Staff,1998-08-20,75671
470419,Fusako,Woycyznski,Senior Staff,1998-08-20,40000
49524,Saniya,Brender,Staff,1998-08-20,80839
468325,Rosli,Papadias,Engineer,1998-08-19,40000
409914,Achilleas,Ramsay,Senior Engineer,1998-08-19,43849
414486,Chinya,Jayawardene,Staff,1998-08-19,56857
483854,Deniz,Borstler,Staff,1998-08-19,52196
237767,Sanjay,Kalefeld,Staff,1998-08-19,47865
46323,Masako,Tzvieli,Staff,1998-08-19,75704
272895,Berna,Hertweck,Engineer,1998-08-19,40000
51994,Shigehito,Pluym,Staff,1998-08-19,86798
270874,Vitaly,Terlouw,Senior Engineer,1998-08-18,40000
22509,Zejun,Shumilov,Engineer,1998-08-18,61470
264292,Boguslaw,Frolund,Engineer,1998-08-18,60054
74585,Youssef,Maliniak,Engineer,1998-08-18,40000
406628,Toshimi,Lores,Senior Engineer,1998-08-18,46194
448471,Piyawadee,Luks,Senior Engineer,1998-08-18,59780
214591,Mohua,Luders,Staff,1998-08-18,45449
35016,Dinah,Awdeh,Engineer,1998-08-18,40000
69932,Surveyors,Stenning,Engineer,1998-08-18,60208
266315,Taisook,Boguraev,Senior Staff,1998-08-18,57252
446355,Kiam,Vieri,Engineer,1998-08-18,47685
452928,Etsuo,Bondorf,Senior Staff,1998-08-17,58284
288755,Badri,Buescher,Staff,1998-08-17,40000
237570,Ennio,Perng,Senior Staff,1998-08-17,55597
214446,Barry,Mersereau,Assistant Engineer,1998-08-17,71698
225719,Kolar,Himler,Senior Engineer,1998-08-17,40000
477682,Adil,Miyakawa,Staff,1998-08-16,81498
70519,Mohammad,Aingworth,Senior Engineer,1998-08-16,40000
401785,Takanari,Genin,Senior Engineer,1998-08-16,48283
239462,Masadi,Iisaka,Senior Staff,1998-08-16,40475
266173,Arie,Cannane,Senior Staff,1998-08-15,40000
462552,Hironobu,Michaels,Senior Engineer,1998-08-15,41627
206711,Visit,Oskamp,Senior Staff,1998-08-15,60092
428012,Tuval,Merlo,Staff,1998-08-15,40000
212259,Vishu,Slaats,Senior Staff,1998-08-14,53660
35159,Mohammad,Demke,Staff,1998-08-14,40000
86459,Gritta,Etalle,Senior Staff,1998-08-14,49887
244395,Oldrich,McConalogue,Senior Engineer,1998-08-14,59806
403887,Gilbert,Fontan,Senior Staff,1998-08-14,40000
226263,Rajmohan,Attimonelli,Staff,1998-08-14,55117
46740,Denis,Kisuki,Senior Staff,1998-08-14,40000
451068,Howell,Collavizza,Senior Staff,1998-08-13,53941
483835,Yishay,Cools,Senior Staff,1998-08-13,40000
417828,Marjo,Besancenot,Assistant Engineer,1998-08-13,40000
67046,Keiichiro,Thebaut,Senior Staff,1998-08-13,40000
294790,Kish,Panangaden,Staff,1998-08-13,47229
435553,Somnath,Moffat,Staff,1998-08-13,74641
463738,Hairong,Pellegrinelli,Senior Engineer,1998-08-13,57530
288713,Guttorm,Marciano,Engineer,1998-08-13,40000
267222,Atreye,Pell,Staff,1998-08-13,40000
260626,Piyawadee,Eppinger,Staff,1998-08-12,59906
410775,Luerbio,Thebaut,Staff,1998-08-12,90376
98212,Sham,Slutz,Senior Engineer,1998-08-12,40000
213096,Mandell,Takanami,Senior Staff,1998-08-12,60355
226369,Kensei,Heping,Senior Staff,1998-08-12,113188
201957,Moheb,Iisaku,Senior Engineer,1998-08-12,44985
423945,Ymte,Heping,Senior Staff,1998-08-12,59777
475383,Visit,Isard,Staff,1998-08-12,40000
299384,Dipankar,Schiettecatte,Engineer,1998-08-12,49993
443945,Shimshon,Meriste,Senior Staff,1998-08-11,47693
477017,Achilleas,Matteis,Engineer,1998-08-11,50163
456405,Ung,Petereit,Senior Engineer,1998-08-11,40000
89010,Jingling,Weisert,Engineer,1998-08-11,40000
225463,Temple,Masada,Staff,1998-08-11,55466
422671,Ronghao,Basagni,Senior Engineer,1998-08-11,56085
85696,Wuxu,Mitzlaff,Senior Staff,1998-08-11,101476
77531,Padma,Czaja,Engineer,1998-08-11,40000
67529,Alejandro,Passino,Senior Engineer,1998-08-10,45779
97126,Nitsan,Heyers,Senior Engineer,1998-08-10,64243
442314,Miquel,Schwartzburd,Engineer,1998-08-10,40000
79218,Rosita,Luce,Engineer,1998-08-10,40000
109291,Cullen,Theuretzbacher,Senior Engineer,1998-08-10,62026
42209,Kensyu,Leonhardt,Staff,1998-08-09,40000
249720,Dipayan,Strehl,Senior Staff,1998-08-09,86813
446558,Weiyi,Braunschweig,Staff,1998-08-09,40000
420747,Weicheng,Maccarone,Engineer,1998-08-09,78976
293287,Neelam,Isard,Senior Staff,1998-08-09,75977
290436,Chenxi,Karlin,Senior Staff,1998-08-09,74258
248908,Adit,Peha,Engineer,1998-08-09,45468
454215,Koichi,Brender,Senior Staff,1998-08-08,47830
28501,Nagui,Viele,Staff,1998-08-08,40000
211098,Thanasis,Benaini,Technique Leader,1998-08-08,60846
438340,Remco,Asser,Engineer,1998-08-08,40000
70751,Danil,Heusch,Senior Engineer,1998-08-08,43677
21373,Gonzalo,Awdeh,Engineer,1998-08-08,56985
87095,Jixiang,Laurillard,Staff,1998-08-08,49047
418471,Xiaoheng,Aloisi,Staff,1998-08-08,72191
473690,Zhanqiu,Junot,Engineer,1998-08-07,40000
240826,Weidon,Paludetto,Senior Staff,1998-08-07,87407
491222,Narain,Kemmerer,Staff,1998-08-07,40000
481815,Khedija,Jenevein,Engineer,1998-08-06,77284
242895,Khoa,Pillow,Engineer,1998-08-06,40000
225030,Leszek,Spell,Staff,1998-08-06,54903
71960,Teunis,Karnin,Senior Staff,1998-08-06,77327
210205,Richard,Cronan,Senior Staff,1998-08-06,74754
466701,Frederique,Ashish,Staff,1998-08-06,66039
108717,Heng,Kitsuregawa,Senior Engineer,1998-08-06,59855
90703,Badri,Perz,Senior Staff,1998-08-05,40000
409781,Luisa,Ariola,Senior Staff,1998-08-05,75311
263640,Gina,Alpin,Senior Engineer,1998-08-05,48151
210246,Pradeep,Gecsei,Engineer,1998-08-05,51566
407460,Guiseppe,Morris,Staff,1998-08-05,89324
438619,Chiranjit,Sichman,Staff,1998-08-05,73422
236228,Gal,Baez,Staff,1998-08-05,40000
24503,Anyuan,Kusakari,Senior Engineer,1998-08-04,40000
85551,Mohit,Perry,Technique Leader,1998-08-04,40000
18725,Cullen,Marchegay,Senior Staff,1998-08-04,48904
235029,Satoru,Oaver,Senior Staff,1998-08-04,69773
86071,Premsyl,Kavvadias,Staff,1998-08-04,63940
231005,Muzhong,Murthy,Senior Staff,1998-08-04,54316
54352,Hilary,Daescu,Senior Engineer,1998-08-04,54271
490195,Takanari,Schurmann,Senior Engineer,1998-08-04,63517
425487,Kellyn,Egerstedt,Staff,1998-08-03,57618
93143,Tonia,Makinen,Senior Staff,1998-08-03,43377
103589,Ipke,Fujisaki,Senior Engineer,1998-08-03,80369
460395,Salvador,Rosar,Senior Staff,1998-08-03,78663
499503,Arra,Karner,Engineer,1998-08-03,40000
251026,Shan,Whitcomb,Engineer,1998-08-03,41238
285326,Adit,Chenney,Staff,1998-08-02,47512
42942,Mansur,Bolotov,Assistant Engineer,1998-08-02,40000
425652,Tran,Birrer,Assistant Engineer,1998-08-02,48318
35110,Reinhold,Speckmann,Senior Engineer,1998-08-02,48028
208354,Siamak,Boguraev,Senior Staff,1998-08-02,56707
431080,Shigehito,Pauthner,Senior Engineer,1998-08-01,40000
69598,Elvis,Hofstetter,Engineer,1998-08-01,55656
221916,Kristine,Theuretzbacher,Senior Engineer,1998-08-01,41600
17487,Gully,Staudhammer,Engineer,1998-07-31,40000
286878,Sakthirel,Otillio,Staff,1998-07-31,92531
488721,Yahiko,Selvestrel,Senior Staff,1998-07-31,40000
498860,Berto,Pietrzykowski,Technique Leader,1998-07-31,42782
238659,Khalil,Zirintsis,Senior Staff,1998-07-31,40000
459673,Tiina,Qiwen,Assistant Engineer,1998-07-30,59420
84743,Juichirou,Picaronny,Assistant Engineer,1998-07-30,40000
29361,LiMin,McDermid,Engineer,1998-07-30,40000
34032,Weiwu,Gopalakrishnan,Engineer,1998-07-30,62672
60510,Divine,Nitsche,Staff,1998-07-30,40000
252391,Bezalel,Morton,Senior Staff,1998-07-30,40000
224085,Uri,Klerer,Senior Engineer,1998-07-30,40000
219459,Chriss,Granlund,Staff,1998-07-29,46169
97141,Shaowei,Jording,Senior Engineer,1998-07-29,50302
57118,Xinan,Champarnaud,Engineer,1998-07-29,48977
293487,Nathan,Haldar,Senior Staff,1998-07-29,50942
46083,Charmane,Speek,Engineer,1998-07-29,57612
265916,Hausi,Bratsberg,Engineer,1998-07-29,40000
247876,Felicidad,Beetstra,Senior Engineer,1998-07-28,58680
283070,Mark,Radivojevic,Senior Staff,1998-07-28,62634
261190,Ranga,Pusterhofer,Engineer,1998-07-28,40000
58609,Behnaam,Mawatari,Staff,1998-07-28,40000
257505,Eran,Conta,Senior Staff,1998-07-28,66882
79110,Aiichiro,Vecchi,Engineer,1998-07-28,71332
455209,Shrikanth,Rassart,Senior Engineer,1998-07-28,68880
263735,Magdalena,Siksek,Senior Staff,1998-07-28,57663
446801,Yolla,Kropp,Senior Engineer,1998-07-28,58092
60825,Berna,Nitto,Senior Staff,1998-07-27,65974
56740,Sashi,Vuskovic,Senior Engineer,1998-07-27,40771
28976,Kazuhiko,Aingworth,Senior Engineer,1998-07-27,40000
95133,Shiv,Strandh,Senior Engineer,1998-07-27,40000
22962,Nikolaos,Peek,Staff,1998-07-27,40000
440086,Hideyuki,Dulli,Staff,1998-07-27,76434
453527,Mohd,Tagansky,Engineer,1998-07-27,44731
487482,Tayeb,McAlpine,Engineer,1998-07-26,40000
97341,Foong,Bamford,Senior Staff,1998-07-26,60251
480742,Christoper,Wynblatt,Senior Engineer,1998-07-26,40000
448632,Chikako,Hiroyama,Senior Engineer,1998-07-26,40000
42046,Waiman,Millington,Technique Leader,1998-07-26,53233
424200,Shooichi,Yeung,Engineer,1998-07-26,40000
441598,Jingling,Siepmann,Staff,1998-07-26,74249
216160,Nathan,Kusakari,Engineer,1998-07-26,71625
412631,Gian,Tetzlaff,Senior Engineer,1998-07-26,40000
290209,Valeri,Sridhar,Staff,1998-07-26,81129
480584,Bernardo,Lichtman,Senior Engineer,1998-07-25,78822
445013,Douadi,Rodier,Senior Engineer,1998-07-25,40000
293718,Neelam,Hainaut,Senior Engineer,1998-07-25,40000
424379,Menkae,Murtagh,Staff,1998-07-25,40000
80781,Xudong,Danner,Senior Engineer,1998-07-25,40000
233822,Nathan,Mitchem,Senior Staff,1998-07-25,40000
232335,Fay,Boguraev,Senior Staff,1998-07-24,40193
99492,Rosine,Gajiwala,Senior Staff,1998-07-24,54784
243516,Ohad,Siochi,Senior Engineer,1998-07-24,50686
400824,Zsolt,Koshiba,Senior Staff,1998-07-23,40000
15134,Arun,Luiz,Senior Staff,1998-07-23,62752
263956,Shaowen,Schmiedel,Engineer,1998-07-23,40000
276464,Guiseppe,Luks,Senior Engineer,1998-07-23,63781
58087,Narain,Szilard,Senior Staff,1998-07-22,59678
18888,Sajjan,Stassinopoulos,Engineer,1998-07-22,40562
219438,Saeko,Awdeh,Engineer,1998-07-22,54835
453005,Hitofumi,Khalid,Senior Engineer,1998-07-22,52950
69960,Lein,Sooriamurthi,Senior Engineer,1998-07-22,60283
219117,Shirish,Baalen,Staff,1998-07-22,41916
443986,Munenori,Tischendorf,Senior Staff,1998-07-22,48609
402064,Remmert,Erie,Engineer,1998-07-22,47284
239594,Radhika,Callaway,Senior Engineer,1998-07-22,48436
242799,Kenton,Uehara,Engineer,1998-07-22,46877
495248,Baocai,Weisert,Staff,1998-07-21,78810
210480,Aloys,Brendel,Engineer,1998-07-21,40000
289862,Marin,Deverell,Senior Staff,1998-07-21,62028
214008,Zhigen,Thimonier,Technique Leader,1998-07-21,41736
459456,Stepehn,Dahlbom,Engineer,1998-07-21,40000
220316,Sanjoy,Backhouse,Senior Engineer,1998-07-21,41887
431245,Gina,Asser,Senior Engineer,1998-07-21,40000
257097,Sudharsan,Zielinski,Senior Engineer,1998-07-21,40000
102045,Chandrasekaran,Berstel,Engineer,1998-07-21,46765
17329,Shaunak,Tyugu,Senior Engineer,1998-07-21,58239
109125,Adly,Piveteau,Staff,1998-07-21,72554
414871,Chanjung,Glowinski,Senior Engineer,1998-07-20,65178
203319,Caolyn,Ramsay,Staff,1998-07-20,64319
254190,Baruch,Murrill,Staff,1998-07-20,46530
249721,Nigel,McConalogue,Staff,1998-07-20,62255
109379,Ramya,Rindone,Senior Staff,1998-07-20,81401
86047,Ebru,Suppi,Engineer,1998-07-20,40000
222922,Mingzeng,Mungall,Staff,1998-07-20,42542
478581,Susuma,Peek,Engineer,1998-07-19,53953
92354,Chaosheng,Lammel,Staff,1998-07-19,41560
54614,Nobuyoshi,Antonakopoulos,Senior Engineer,1998-07-19,40097
81981,Weicheng,Welham,Engineer,1998-07-19,72635
269394,Teiji,Noriega,Assistant Engineer,1998-07-19,40000
443735,Boriana,Guenter,Engineer,1998-07-19,40000
487617,Berni,Hainaut,Engineer,1998-07-19,66691
42174,Vishv,Schahn,Engineer,1998-07-18,40000
471297,Zeljko,Ramras,Engineer,1998-07-18,48374
278095,Nagui,Merel,Staff,1998-07-17,51083
290121,Ingemar,Lieblein,Senior Staff,1998-07-17,40000
279716,Sham,Validov,Senior Staff,1998-07-17,40000
485191,Yonghoan,Cochrane,Technique Leader,1998-07-17,40000
206227,Feixiong,Schmittgen,Senior Engineer,1998-07-17,46624
53380,Tianruo,Pollacia,Senior Engineer,1998-07-17,53738
498939,Sushant,Chappelet,Technique Leader,1998-07-17,40000
442731,Martine,Breugel,Senior Staff,1998-07-16,40000
101713,Weiye,Erev,Senior Staff,1998-07-16,53543
465311,Mitchel,Lenart,Engineer,1998-07-16,40000
289996,Jeanne,Velardi,Senior Staff,1998-07-16,51568
458564,Shmuel,Portugali,Staff,1998-07-16,61884
63728,Haldon,Steenbeek,Senior Engineer,1998-07-16,40000
257437,Valery,Menyhert,Engineer,1998-07-16,40000
11676,Valeri,Ferriere,Engineer,1998-07-15,43310
11554,Subhash,Taubenfeld,Staff,1998-07-15,46065
87948,Subhash,Kalafatis,Engineer,1998-07-15,47925
78863,Arie,Chinen,Staff,1998-07-15,79101
67701,Chikara,Herbst,Engineer,1998-07-15,40000
283810,Conor,Maliniak,Technique Leader,1998-07-15,40000
432630,Heejo,Luef,Engineer,1998-07-15,40000
407636,Fumino,Dulay,Senior Staff,1998-07-15,81861
104266,Kiyokazu,Antonakopoulos,Engineer,1998-07-14,42290
410527,Dayanand,Bharadwaj,Senior Staff,1998-07-14,51652
426120,Atilio,Hofman,Senior Staff,1998-07-14,55794
272344,Mamdouh,Vesna,Senior Staff,1998-07-14,69920
444060,Niteen,Deyuan,Staff,1998-07-14,40000
37166,Xiaobin,Pfau,Senior Engineer,1998-07-14,46858
37648,Sreenivas,Luef,Staff,1998-07-14,52219
274181,Yechezkel,Fortenbacher,Senior Staff,1998-07-14,62131
422906,Susumu,Denny,Senior Engineer,1998-07-14,71514
434792,Wojceich,Veevers,Engineer,1998-07-14,45687
296480,Duro,Klassen,Senior Engineer,1998-07-13,45771
432423,Jingling,Stifter,Senior Engineer,1998-07-13,40000
471748,Mayumi,Picel,Senior Engineer,1998-07-13,40000
424576,Weiyi,Billingsley,Senior Engineer,1998-07-13,40000
266457,Yannis,Kobuchi,Senior Engineer,1998-07-13,72634
482338,Tokuyasu,Waschkowski,Technique Leader,1998-07-13,46027
468920,Randy,Bahk,Senior Engineer,1998-07-13,40000
471039,Satoru,Menhoudj,Staff,1998-07-13,40000
486203,JoAnna,Gajiwala,Senior Engineer,1998-07-13,40000
234854,Marit,Sevcikova,Staff,1998-07-13,86278
213001,Pragnesh,Cummings,Engineer,1998-07-12,40000
432250,Zejun,Bernatsky,Staff,1998-07-12,68245
436718,Poornachandra,Uchoa,Senior Engineer,1998-07-12,40000
424870,Mingdong,Valette,Senior Engineer,1998-07-11,60755
217699,Khue,Vesna,Engineer,1998-07-11,40000
249324,Chinya,Androutsos,Engineer,1998-07-11,40000
42821,Xumin,Anily,Engineer,1998-07-11,64939
492612,Guangming,Matzke,Senior Staff,1998-07-11,62794
420716,Masasuke,Middleton,Senior Engineer,1998-07-11,47165
202691,Mohit,Kenevan,Staff,1998-07-10,40000
492428,Adin,Laventhal,Senior Engineer,1998-07-10,73220
57006,Dung,Middleton,Senior Engineer,1998-07-10,41975
413876,Tianruo,Birrer,Senior Staff,1998-07-10,40000
26369,Kiyotoshi,Sewelson,Senior Engineer,1998-07-10,51127
434632,Gladys,Thombley,Engineer,1998-07-10,51060
229092,Fumiya,Morrin,Engineer,1998-07-10,40301
77665,Paddy,Fargier,Engineer,1998-07-10,60654
414841,Wuxu,Smeets,Engineer,1998-07-10,51950
456183,Adamantios,Bennis,Senior Engineer,1998-07-09,40000
468615,Tzvetan,Zaiane,Staff,1998-07-09,60028
452388,Ung,Maraist,Staff,1998-07-09,80561
295881,Jaihie,Standera,Staff,1998-07-09,57758
48423,Szabolcs,Famili,Senior Engineer,1998-07-09,40000
288195,Shooichi,Morrey,Senior Engineer,1998-07-09,40000
80869,Ishfaq,Randi,Senior Engineer,1998-07-08,40000
464339,Chriss,Braccini,Staff,1998-07-08,79462
259553,Danai,Krychniak,Staff,1998-07-08,41057
410698,Nishit,Piazza,Senior Engineer,1998-07-08,40000
412303,Sanjai,Kusakari,Staff,1998-07-08,88490
475394,Gully,Ramaiah,Senior Engineer,1998-07-08,40000
476558,Christoper,Chelton,Senior Staff,1998-07-08,40000
50274,Horward,Boudaillier,Senior Staff,1998-07-07,97022
225900,Tse,Roisin,Engineer,1998-07-07,40000
26692,Taisook,Cools,Engineer,1998-07-07,65459
401236,Thodoros,Reeken,Senior Engineer,1998-07-07,66207
296288,Muzhong,Vecchi,Senior Staff,1998-07-06,63637
479366,Mansur,Bultermann,Staff,1998-07-06,41356
103424,Geoffrey,Knightly,Assistant Engineer,1998-07-06,40000
463768,Mihalis,Pillow,Engineer,1998-07-06,40000
69682,Gor,Siksek,Engineer,1998-07-06,40000
36023,Uma,Picaronny,Senior Engineer,1998-07-05,51717
15202,Pranay,Irland,Engineer,1998-07-05,40000
251684,Tetsushi,Coorg,Senior Staff,1998-07-05,61132
215212,Sigeru,Birnbaum,Senior Engineer,1998-07-05,66089
286423,Dietrich,Flanders,Staff,1998-07-04,100936
441904,Rosalyn,Sambasivam,Staff,1998-07-04,84520
406269,Bangqing,Zastre,Senior Staff,1998-07-04,100695
404750,Shahaf,Heiserman,Technique Leader,1998-07-04,57904
48736,Feixiong,Cunliffe,Senior Engineer,1998-07-04,58912
36542,Sibyl,Dredge,Assistant Engineer,1998-07-04,40000
234804,Uriel,Sidou,Engineer,1998-07-04,40000
234797,Margo,Schoegge,Senior Engineer,1998-07-04,40000
94030,Masato,Shobatake,Assistant Engineer,1998-07-03,40000
228163,Ortrud,Kossowski,Senior Engineer,1998-07-03,40000
273638,Chikara,Farrar,Engineer,1998-07-03,40000
99571,Rajmohan,Slobodova,Senior Engineer,1998-07-03,40000
409625,Serif,Lindenbaum,Engineer,1998-07-03,40000
25350,Boriana,Sommer,Senior Staff,1998-07-03,40000
294340,Radhika,Veldwijk,Assistant Engineer,1998-07-03,62631
85622,Berthier,Dengi,Staff,1998-07-02,58379
457948,Fayez,Basagni,Senior Engineer,1998-07-02,48378
242614,Arie,Fandrianto,Senior Staff,1998-07-02,55329
